1696,16,0
744,18,0
1743,24,1
1776,22,1
1541,27,0
1582,9,1
703,6,1
2026,24,1
1405,22,1
1741,32,0
1935,5,1
1023,26,1
732,23,0
1127,9,0
1353,32,1
1639,20,0
1909,2,1
2087,10,1
8,1,1
797,27,0
1405,29,0
992,5,1
1356,4,0
1683,12,1
388,4,0
1087,7,0
1213,10,0
1702,54,0
1083,14,0
1502,29,0
1819,9,0
831,5,1
126,8,0
1069,18,0
2092,11,1
785,13,0
971,3,1
1570,10,0
1339,7,1
1504,13,1
2208,15,1
1041,9,0
997,22,0
2144,15,0
752,14,1
1639,4,0
978,4,0
2078,11,1
932,28,1
842,15,0
2208,17,1
1127,15,1
952,41,1
1126,6,0
2181,10,1
278,4,1
1060,3,0
697,5,1
239,5,0
2121,4,1
1422,24,1
1873,12,0
325,14,1
1257,23,0
805,7,0
1622,8,1
1106,20,0
2082,14,1
839,12,1
1962,8,1
1611,14,1
914,7,0
1645,80,0
124,6,0
1629,47,0
1217,8,0
966,3,0
680,4,1
860,6,1
429,5,1
635,6,1
1400,3,0
62,2,1
1508,11,1
567,5,1
1050,19,0
969,19,1
1424,16,1
1647,6,0
1945,14,0
1753,28,0
1263,16,0
1714,8,0
1886,35,1
1459,12,0
2204,20,0
828,17,0
2049,13,0
946,18,1
1979,7,1
1509,7,0
1113,12,1
1158,3,0
1677,4,0
894,10,1
1993,19,0
1648,11,0
798,1,0
1047,16,1
361,2,0
1341,28,1
1109,8,1
595,9,0
1614,22,0
759,9,0
1909,5,1
1046,5,1
1332,17,0
1742,6,0
977,7,0
848,2,0
754,12,1
941,11,0
1259,11,0
767,2,0
2106,8,0
1604,7,1
64,12,0
1444,4,0
1682,15,0
948,23,0
719,24,1
1683,5,0
1506,2,1
181,13,0
140,10,0
1521,3,0
1320,7,1
823,18,1
1617,10,1
2071,17,0
1356,16,1
969,17,1
1644,13,0
1516,5,0
2165,9,1
768,4,1
1884,8,0
264,4,1
302,4,1
1022,2,1
151,11,0
2204,21,0
133,5,0
2064,2,1
1075,12,1
1677,6,0
1105,2,1
1975,15,1
1681,12,1
1491,17,0
1455,10,1
1629,10,1
760,17,0
1797,9,0
842,17,0
841,11,0
772,10,0
1083,20,1
2137,18,1
1862,3,0
281,9,0
1323,5,0
1658,13,0
516,10,1
704,5,0
994,7,1
1178,33,1
1037,10,1
2124,22,1
261,7,1
1820,33,1
2076,19,1
977,8,0
1326,2,1
433,5,0
706,22,1
1111,16,0
1310,18,0
1028,21,0
815,9,0
1870,4,0
430,6,0
1729,11,0
1135,3,0
1310,15,0
1153,8,1
1668,18,1
2032,6,0
1678,11,1
1788,11,1
1628,7,1
1842,1,0
926,10,0
900,2,1
1002,16,1
826,7,1
699,5,0
1364,21,0
1490,14,0
1944,7,0
1470,11,1
1380,9,1
55,4,0
1725,8,0
874,19,0
701,20,0
710,9,1
1391,21,1
1189,13,0
1426,7,0
1660,1,0
1311,9,1
1919,7,0
1535,9,1
1947,5,1
1238,41,0
1867,7,0
2130,16,1
1163,14,1
648,13,0
1190,10,0
1997,13,0
1421,20,1
2161,11,1
1259,7,1
1246,5,1
2126,14,0
1407,32,0
942,17,1
1150,3,0
732,17,0
2043,3,1
1687,32,0
706,28,1
1775,12,0
604,2,0
1392,13,0
1244,4,0
2094,5,0
1200,11,1
151,13,0
2186,18,0
1792,6,1
596,8,1
1434,24,1
1368,17,1
1514,22,0
318,6,1
114,6,1
1754,3,1
1074,21,1
743,16,1
77,3,0
1142,20,0
2058,11,0
1973,9,1
1368,7,1
1072,3,1
1287,21,0
1553,30,1
597,4,1
770,8,0
1053,17,0
1784,19,0
892,36,0
1344,36,1
1819,5,1
576,1,0
1403,3,0
341,1,0
431,2,0
1810,27,0
1777,18,1
821,2,0
1013,17,1
937,5,1
1502,24,0
1700,17,0
815,7,0
1411,29,1
1142,13,1
1784,26,0
1555,10,0
836,10,1
1230,13,0
2204,23,0
946,4,0
997,13,1
2132,3,1
2155,14,1
1183,5,1
1597,3,1
1755,18,0
1405,31,0
2161,14,0
1502,25,0
936,4,0
1470,6,0
2012,3,0
2071,24,0
1565,6,0
1364,30,0
680,11,1
1056,11,1
434,3,0
188,8,1
1718,8,0
1906,19,1
1545,19,0
1561,2,0
1081,17,1
1710,21,1
1949,4,1
2214,8,1
1057,14,0
1682,7,1
1298,28,1
969,3,1
1423,18,0
1253,12,0
1238,38,0
1753,3,0
1895,25,1
1624,3,0
1014,15,0
737,8,0
932,6,1
1545,14,0
923,11,1
1680,19,0
699,4,1
1303,14,0
499,3,0
1724,20,0
1761,18,1
862,10,0
1724,38,0
1056,10,1
512,7,0
1049,17,0
1224,16,0
2166,9,1
142,1,0
1654,4,0
959,11,0
1169,9,0
1570,16,0
1353,13,0
1486,22,1
2107,13,0
1688,2,0
346,8,1
1742,25,0
426,2,0
1940,21,1
756,2,1
1578,19,1
1020,10,0
1264,20,1
1029,18,0
997,20,0
1456,16,0
111,7,0
1479,15,1
982,14,1
1454,2,0
1660,16,0
871,19,1
444,4,0
1275,27,0
1776,3,0
1799,12,1
855,15,1
2164,21,1
1850,16,1
1466,8,1
77,5,0
1087,13,0
759,13,0
848,10,0
503,3,1
1017,6,1
1132,18,0
951,8,1
1909,1,0
1092,2,1
1059,7,0
299,1,0
578,8,1
1484,7,1
1662,14,1
922,4,1
1270,47,0
1084,4,1
1649,5,0
1437,22,1
1111,18,0
2018,5,1
1689,47,0
935,24,1
733,11,0
1584,6,0
1348,3,1
1711,54,1
1023,28,1
1813,7,0
566,4,1
1734,15,0
