1783,132,0
300,18,0
1101,8,0
283,35,0
1209,25,0
1065,58,0
1011,61,0
1786,14,0
336,47,0
57,10,0
1165,20,0
1889,18,0
830,19,1
1775,109,0
467,25,0
554,10,0
1906,66,0
1927,39,0
249,20,0
1078,8,0
1343,29,0
217,47,0
1135,61,0
954,21,0
763,16,0
618,25,0
1128,17,0
1222,36,0
1783,118,0
928,60,0
641,3,0
779,84,0
767,7,0
564,19,0
685,16,0
616,68,0
982,23,0
501,22,0
378,18,0
780,16,0
1309,29,0
996,9,0
1580,7,0
113,4,0
1648,9,0
1680,30,0
216,10,0
1940,21,0
759,35,0
1509,5,0
1587,12,0
205,23,0
423,3,0
619,13,0
846,15,0
1233,35,0
925,8,0
1324,3,0
826,28,0
760,16,0
825,20,0
552,13,0
696,2,0
1514,25,0
1482,7,0
1324,24,0
418,3,0
1415,35,0
1455,1,0
552,7,0
1876,68,0
1817,38,0
1851,39,0
1690,10,0
200,18,0
320,28,0
1936,12,0
1382,21,0
1899,37,0
132,33,0
789,44,0
1033,50,0
1447,14,0
1745,36,0
1779,175,0
936,35,0
638,29,0
1933,13,0
1401,35,0
1452,46,0
1033,43,0
635,39,0
195,26,0
1824,30,0
1611,9,0
490,10,0
1065,73,0
1863,15,0
143,73,0
736,39,0
468,17,0
556,91,0
512,17,0
825,7,0
1555,52,0
812,47,0
1168,21,0
1865,107,0
1912,42,0
58,22,0
642,9,0
439,27,0
1200,18,0
1804,66,0
1145,34,0
1854,45,0
1927,13,0
788,162,0
1722,30,0
924,16,0
771,6,0
1762,90,0
763,19,0
1227,15,0
1353,12,0
1961,32,0
1579,17,0
260,26,0
1655,4,0
309,16,0
1830,7,0
19,23,0
197,21,0
788,135,0
972,2,0
235,15,0
1897,17,0
17,4,0
1124,12,0
1364,35,0
1511,33,0
1830,19,0
606,1,0
328,35,0
117,30,0
475,8,0
1482,43,0
915,37,0
1848,15,0
1202,9,0
90,37,0
1760,22,0
354,20,0
453,12,0
450,35,0
255,37,0
1914,52,0
647,9,0
954,35,0
814,3,0
588,18,0
522,3,0
833,12,0
955,36,0
1933,72,0
1665,8,0
1779,192,0
1903,28,0
1362,3,0
72,29,0
1904,31,0
1775,8,0
1200,31,0
253,9,0
1319,13,0
1781,30,0
491,21,0
259,22,0
1098,16,0
1762,106,0
1848,31,0
87,31,0
1064,27,0
1095,14,0
1578,9,0
676,38,0
1833,31,0
674,11,0
904,61,0
728,22,0
1391,24,0
1023,4,0
683,40,0
505,41,0
735,6,0
864,19,0
866,11,0
734,5,1
1328,24,0
434,43,0
162,12,0
1451,28,0
1651,9,0
488,3,0
1683,13,0
205,22,0
1779,269,0
45,25,0
1135,48,0
656,20,0
583,13,0
1858,148,0
23,17,0
914,2,0
1740,27,0
998,50,0
568,31,0
1902,80,0
1770,26,0
990,24,0
1805,41,0
1745,99,0
1221,28,0
976,16,0
1370,4,0
1778,136,0
1626,11,0
1797,22,0
94,31,0
778,12,0
1748,112,0
1592,18,0
1780,77,0
1842,29,0
1610,58,0
1754,31,0
1167,16,0
420,11,0
1804,44,0
994,47,0
1020,13,0
1669,24,0
1939,14,0
59,7,0
1497,21,0
1394,29,0
789,3,0
716,11,0
1775,102,0
1783,164,0
1681,13,0
1674,3,0
1920,16,0
1194,33,0
1206,105,0
1402,17,0
143,87,0
1582,77,0
198,3,0
1416,5,0
1093,23,0
965,21,0
801,34,0
342,46,0
5,47,0
1823,48,0
647,10,0
928,29,0
1809,57,0
258,4,0
93,25,0
1716,28,0
482,14,0
162,35,0
1411,23,0
160,40,0
1917,137,0
1905,128,0
153,12,0
1778,157,0
1775,93,0
896,5,0
1126,5,0
671,23,0
275,13,0
575,39,0
472,39,0
474,17,0
1136,41,0
1763,57,0
309,29,0
1885,41,0
698,20,0
820,24,0
1104,12,0
892,34,0
88,32,0
727,4,1
1571,6,0
1617,63,0
1780,4,0
1095,13,0
1907,67,0
775,18,0
307,7,0
1779,241,0
1627,28,0
1033,10,0
1793,59,0
1206,20,0
1771,56,0
1786,24,0
266,7,0
1634,8,0
1611,19,0
1826,8,0
906,46,0
1320,1,0
514,6,0
1011,27,0
1824,9,0
1850,32,0
1784,188,0
1363,20,0
1332,15,0
340,36,0
1760,55,0
1222,19,0
1366,7,0
1635,7,0
1065,10,0
174,25,0
138,66,0
277,3,0
704,10,0
1936,72,0
90,43,0
1616,27,0
138,47,0
52,20,0
1698,45,0
646,23,0
649,16,0
673,76,0
1813,41,0
1753,79,0
909,6,0
856,18,0
1606,6,0
860,42,0
1649,3,0
1514,23,0
1759,38,0
1553,8,0
558,29,0
545,7,0
443,4,0
1867,33,0
1450,24,0
1591,5,0
1479,20,0
24,38,0
420,32,0
1581,34,0
1047,28,0
169,28,0
1201,14,0
775,30,0
1727,4,0
1782,40,0
1712,12,0
537,30,0
1914,31,0
179,18,0
1502,48,0
1785,10,0
911,103,0
605,33,0
533,6,0
1779,206,0
1038,41,0
1753,197,0
1630,40,0
1783,163,0
775,25,0
1955,21,0
1466,17,0
334,42,0
522,8,0
1914,12,0
1318,7,0
1787,98,0
1882,60,0
111,8,0
44,14,0
167,33,0
1760,49,0
408,20,0
1740,31,0
1594,31,0
257,36,0
934,67,0
1009,23,0
260,9,0
1309,28,0
1630,6,0
1118,37,0
1864,45,0
1493,6,0
1855,25,0
391,26,1
1789,149,0
1917,80,0
1883,13,0
1424,9,0
1123,10,0
1134,55,0
1155,41,0
1435,9,0
1607,37,0
1768,27,0
712,14,0
1851,41,0
1926,42,0
1928,36,0
1342,5,0
1570,16,0
156,20,0
72,8,0
308,32,0
1933,67,0
250,16,0
928,16,0
1473,5,1
1452,89,0
1408,23,0
498,37,0
1207,43,0
182,19,0
1899,23,0
1950,6,0
689,26,0
1097,10,0
1748,81,0
661,8,0
1137,5,0
1728,54,0
1186,29,0
832,7,0
519,12,0
1875,86,0
553,11,0
598,7,0
1782,153,0
1682,11,0
184,37,0
1779,128,0
1426,17,0
340,26,0
1955,25,1
1914,41,0
1402,11,0
1095,26,1
1134,88,0
1295,22,0
1206,19,0
73,21,0
1876,54,0
1745,54,0
236,21,0
1703,5,0
294,8,0
1432,15,1
1779,109,0
1644,26,0
1750,16,0
1789,156,0
1693,35,0
1126,30,0
1206,96,0
775,39,0
1105,1,0
1906,18,0
685,34,0
248,48,0
1797,58,1
