3749,1,0
6315,31,1
4410,30,0
810,9,1
4704,5,0
1305,10,0
4032,6,0
2299,10,1
3921,14,1
902,9,0
3266,14,0
4897,19,0
2133,1,1
1586,14,0
1505,17,1
5239,17,1
3695,13,0
978,13,0
3302,11,1
1305,4,0
3325,3,1
2327,12,0
5300,30,0
5709,11,1
1188,8,0
6018,8,0
1733,42,0
2050,3,1
1670,13,0
4018,14,1
5903,12,0
3275,9,1
558,9,0
5301,15,0
5279,19,1
897,10,0
2691,7,1
3516,26,1
3757,15,0
6002,24,0
1520,1,1
5288,23,1
3309,3,1
404,8,1
6002,17,0
4105,13,0
5301,21,0
5204,8,1
1260,19,1
4298,19,0
5241,2,1
1637,11,1
1270,5,0
631,8,0
1733,36,0
2017,15,1
3865,12,1
640,8,0
6485,13,1
422,11,0
3282,6,1
1461,22,0
1541,10,1
676,7,1
3764,4,0
598,9,0
4063,42,0
5274,7,1
6291,24,1
1982,6,1
5441,20,1
1943,11,0
1746,9,1
1221,9,0
3034,35,1
5344,25,1
6397,19,1
978,5,1
443,2,0
6190,25,1
260,11,0
3241,9,0
661,18,0
4074,21,0
5903,14,1
2716,54,0
1203,1,0
1528,7,1
1801,9,0
3240,17,0
1586,13,0
5746,30,0
3288,3,1
1432,14,1
4897,4,0
4175,5,0
3311,3,1
923,4,1
3568,15,0
4777,4,1
1633,14,1
1932,8,0
3850,16,0
787,12,1
3264,3,1
1101,9,0
639,19,0
4797,2,1
4822,11,0
1188,19,0
3761,18,1
