264,35,0
429,13,0
415,22,0
132,7,0
420,14,0
119,7,0
191,15,0
264,22,0
96,22,0
46,17,0
13,12,0
131,27,0
195,17,0
429,15,0
266,5,0
333,8,0
502,6,0
247,8,0
482,37,0
34,5,0
50,19,0
224,15,0
41,12,0
240,11,0
358,22,0
8,8,0
461,15,0
485,5,0
191,16,0
417,9,0
196,4,0
339,3,0
118,7,0
339,8,0
244,22,0
46,14,0
425,20,0
49,47,0
215,15,0
51,23,0
323,10,0
454,9,0
85,5,0
454,16,0
285,16,0
96,20,0
380,12,0
215,11,0
459,19,0
240,13,0
487,3,0
254,12,0
16,14,0
272,10,0
225,21,0
401,7,0
314,7,0
358,24,0
415,10,0
244,25,0
479,36,0
533,24,0
198,35,0
20,12,0
508,6,0
327,14,0
73,32,0
386,20,0
165,18,0
155,32,0
200,29,0
392,8,0
15,3,0
473,6,0
283,6,0
73,30,0
158,29,0
197,11,0
26,3,0
173,10,0
439,8,0
527,34,0
426,1,0
283,5,0
113,9,0
543,12,0
406,6,0
150,9,0
203,10,0
458,26,0
73,34,0
436,1,0
44,27,0
494,8,0
140,14,0
429,14,0
196,16,0
76,21,0
334,4,0
191,13,0
305,23,0
