294,31,0
284,9,0
230,11,0
166,7,0
214,1,0
66,13,0
192,17,0
382,10,0
165,11,0
277,4,0
286,22,0
44,17,0
44,25,0
436,15,0
219,20,0
65,21,0
87,30,0
409,17,0
76,6,0
277,8,0
6,35,0
288,3,0
446,5,0
123,31,0
4,24,0
343,12,0
419,12,0
21,4,0
330,7,0
501,8,0
172,16,0
496,10,0
501,4,0
410,17,0
67,11,0
364,8,0
146,12,0
238,5,0
505,10,0
139,10,0
325,1,0
295,30,0
41,36,0
118,18,0
29,24,0
396,16,0
219,16,0
66,9,0
259,15,0
240,11,0
205,14,0
429,15,0
49,27,0
429,19,0
261,7,0
51,3,0
270,40,0
494,12,0
11,19,0
348,6,0
268,9,0
13,24,0
450,22,0
505,38,0
395,19,0
218,14,0
36,15,0
473,12,0
145,10,0
362,42,0
170,7,0
233,13,0
486,11,0
429,9,0
183,21,0
392,8,0
194,10,0
140,19,0
441,6,0
273,13,0
256,28,0
179,11,0
12,7,0
358,3,0
439,24,0
52,16,0
129,17,0
4,16,0
1,16,0
43,21,0
146,29,0
100,21,0
262,12,0
446,11,0
44,27,0
200,4,0
54,17,0
102,19,0
2,6,0
173,24,0
157,8,0
133,4,0
46,33,0
66,8,0
353,7,0
414,19,0
256,2,0
432,28,0
72,8,0
354,16,0
296,12,0
187,4,0
271,9,0
46,32,0
23,7,0
84,15,0
449,8,0
480,7,0
346,15,0
156,7,0
409,20,0
42,30,0
49,19,0
190,12,0
494,4,0
496,6,0
34,1,0
26,14,0
393,11,0
46,36,0
370,26,0
364,5,0
273,27,0
446,4,0
191,5,0
511,4,0
190,18,0
516,15,0
183,26,0
372,20,0
237,2,0
382,15,0
292,5,0
3,24,0
492,6,0
512,9,0
346,26,0
45,15,0
188,16,0
375,31,0
0,5,0
495,6,0
428,23,0
313,4,0
3,34,0
229,10,0
360,8,0
233,19,0
193,12,0
65,26,0
249,11,0
25,14,0
171,24,0
178,9,0
168,12,0
123,13,0
209,11,0
176,4,0
448,4,0
28,17,0
312,11,0
216,18,0
217,9,0
72,24,0
212,23,0
238,1,0
90,6,0
380,25,0
147,10,0
357,24,0
362,50,0
233,22,0
227,11,0
82,12,0
229,12,0
210,20,0
83,13,0
388,16,0
72,34,0
0,1,0
325,2,0
202,8,0
44,19,0
202,15,0
346,32,0
262,19,0
349,17,0
464,22,0
136,15,0
52,25,0
401,30,0
72,23,0
409,27,0
64,17,0
280,11,0
264,7,0
268,26,0
112,37,0
328,8,0
54,11,0
15,17,0
33,18,0
427,11,0
400,16,0
7,5,0
514,13,0
513,4,0
16,21,0
206,26,0
163,12,0
33,22,0
247,24,0
409,39,0
99,24,0
195,24,0
517,12,0
6,21,0
26,9,0
146,5,0
259,17,0
86,18,0
60,2,0
500,19,0
397,11,0
10,1,0
70,22,0
175,18,0
174,5,0
248,1,0
429,4,0
357,13,0
458,16,0
102,8,0
262,17,0
208,10,0
21,30,0
296,24,0
133,14,0
129,16,0
291,2,0
173,20,0
87,8,0
39,31,0
29,33,0
183,13,0
229,3,0
438,11,0
173,9,0
209,19,0
304,15,0
314,17,0
29,10,0
273,24,0
413,31,0
250,12,0
13,21,0
518,1,0
157,22,0
374,28,0
342,5,0
372,6,0
207,16,0
300,6,0
331,6,0
273,14,0
126,26,0
225,20,0
103,13,0
158,6,0
103,14,0
281,5,0
157,20,0
84,26,0
102,4,0
72,29,0
333,7,0
185,5,0
346,13,0
445,37,0
412,11,0
16,8,0
250,24,0
106,19,0
27,5,0
7,4,0
477,9,0
24,25,0
401,9,0
27,12,0
44,40,0
149,26,0
412,14,0
235,19,0
382,18,0
218,15,0
322,11,0
46,19,0
63,12,0
262,29,0
404,29,0
277,2,0
342,1,0
282,25,0
71,2,0
41,5,0
49,18,0
314,20,0
34,21,0
173,8,0
367,7,0
271,17,0
183,23,0
189,10,0
349,26,0
457,9,0
49,12,0
63,13,0
173,31,0
12,14,0
212,1,0
263,13,0
382,1,0
172,21,0
160,14,0
42,16,0
73,7,0
439,9,0
157,6,0
380,28,0
200,1,0
19,5,0
41,27,0
42,11,0
288,21,0
139,5,0
419,19,0
173,7,0
438,28,0
267,4,0
458,6,0
190,33,0
71,8,0
213,19,0
78,6,0
336,12,0
474,3,0
276,4,0
295,8,0
396,10,0
193,3,1
271,18,0
15,4,0
106,21,0
401,21,0
404,3,0
403,12,0
506,24,0
50,23,0
56,10,0
442,5,0
145,9,0
13,6,0
45,5,0
339,5,0
85,11,0
234,5,0
112,3,0
442,6,0
72,39,0
112,4,0
241,11,0
414,9,0
171,17,0
355,4,0
516,20,0
503,16,0
11,16,0
423,14,0
155,2,0
374,25,0
143,19,0
157,1,0
93,5,0
61,18,0
342,22,0
243,1,0
221,12,0
425,8,0
203,18,0
58,6,0
72,9,0
281,17,0
