178,1,0
572,8,0
708,23,1
450,15,0
123,18,0
548,28,0
489,26,0
564,15,0
565,5,0
157,28,0
149,47,0
540,4,0
368,3,0
301,29,0
394,4,0
697,30,0
545,26,0
662,43,0
507,29,0
401,10,0
83,20,0
148,63,0
649,15,0
586,10,0
364,7,0
630,27,0
103,7,0
189,12,0
20,2,0
225,12,0
244,20,0
166,30,0
631,5,0
411,9,0
399,20,0
565,20,0
326,31,0
385,6,0
279,7,0
151,66,0
260,18,0
243,18,0
215,11,0
366,25,0
628,6,0
414,10,0
317,19,0
708,30,0
393,6,0
400,29,0
399,3,0
558,1,1
147,84,0
688,5,1
326,9,0
418,8,0
146,15,0
724,4,0
653,17,0
89,4,0
417,8,0
642,13,0
131,34,0
406,19,0
133,27,0
549,10,0
156,50,0
147,97,0
138,22,0
710,7,0
112,14,0
158,52,0
616,1,0
703,11,1
325,3,0
654,16,0
508,28,0
198,13,0
407,2,0
588,4,0
102,8,0
490,25,0
271,5,0
70,6,0
360,9,0
125,9,0
532,25,0
374,13,0
135,27,0
453,4,0
169,58,0
148,81,0
89,8,0
623,7,0
531,8,0
250,10,0
640,21,0
154,14,0
492,13,0
414,7,0
650,18,0
446,18,0
281,2,0
143,29,0
677,7,0
509,5,0
111,5,0
634,21,0
609,1,0
708,42,0
707,6,0
654,26,0
104,18,0
471,12,0
179,29,0
384,15,0
359,23,0
589,7,0
664,14,0
674,6,0
372,10,0
158,40,0
482,15,0
243,8,0
149,15,0
509,14,0
509,6,0
242,22,0
477,11,1
493,10,0
17,39,0
472,5,0
671,2,0
253,5,0
697,36,0
565,15,0
322,3,0
560,38,0
446,22,0
698,40,0
148,8,0
637,12,0
446,17,0
138,18,0
117,3,0
176,16,0
117,7,0
658,15,0
335,32,0
664,16,0
285,15,0
388,21,0
577,12,0
174,18,0
163,28,1
106,18,0
707,20,0
413,6,0
548,29,0
135,18,0
428,6,0
81,8,0
561,1,0
279,13,0
656,4,0
417,5,0
161,3,1
661,8,0
311,5,0
86,1,0
132,6,0
720,2,0
133,16,0
523,19,0
367,10,0
60,3,0
561,12,0
487,18,0
664,6,0
157,36,0
151,54,0
211,12,1
289,19,0
386,13,0
154,15,0
631,3,0
573,3,0
665,21,0
147,60,0
469,6,0
668,5,0
301,20,0
622,18,0
461,14,1
134,18,0
679,36,0
404,28,0
238,15,0
623,3,0
586,9,0
530,17,0
540,21,0
172,7,0
472,33,0
542,24,0
143,22,0
633,15,0
552,17,0
719,17,0
534,14,0
675,11,0
133,17,0
366,16,1
662,16,0
540,20,0
721,48,0
166,14,0
617,1,0
440,13,0
580,1,0
621,7,0
152,10,0
7,9,0
119,8,0
722,2,0
149,16,0
374,19,0
265,8,0
615,15,0
153,45,0
492,12,0
467,3,0
213,15,0
107,6,0
83,14,0
637,6,0
214,8,0
64,11,0
156,47,0
448,5,0
664,2,0
364,3,0
338,9,0
471,13,0
128,10,0
188,12,0
697,27,0
703,9,0
85,9,0
156,27,0
511,12,0
398,13,0
671,8,0
81,4,0
361,5,0
406,13,0
438,17,0
474,4,0
698,39,0
365,16,0
636,16,0
174,24,0
706,10,0
573,10,0
71,7,0
427,4,0
80,15,0
572,7,0
485,3,0
154,9,0
671,5,0
687,25,0
145,10,0
214,13,0
285,18,0
450,11,0
189,11,0
266,8,0
558,6,0
544,18,0
690,4,0
338,8,0
216,10,0
708,15,0
148,31,0
106,4,0
361,8,0
716,6,0
77,2,0
367,13,0
70,7,0
188,11,0
576,5,0
511,11,0
663,6,0
163,30,0
366,23,0
380,24,0
523,22,0
151,39,0
233,7,0
250,11,0
91,7,0
460,17,0
692,7,0
471,5,0
375,14,0
495,20,0
580,2,0
132,7,0
163,1,1
359,22,0
11,5,0
658,3,0
661,7,0
560,14,0
16,12,0
708,6,0
174,7,0
244,18,0
489,24,0
147,83,0
287,10,1
143,24,0
148,62,0
158,31,0
539,5,0
630,26,0
148,20,0
114,5,0
675,25,0
136,21,0
42,1,1
625,19,0
663,36,1
615,19,0
511,13,0
677,4,0
148,105,0
587,16,0
472,21,1
197,1,0
120,8,0
708,25,0
156,49,0
574,5,0
304,6,0
479,12,0
616,14,0
148,92,0
149,31,0
71,26,0
692,6,0
562,4,0
147,98,0
657,31,0
215,4,0
542,22,0
642,1,0
718,10,0
280,2,0
89,16,0
697,31,0
276,13,0
549,8,0
55,12,0
472,24,0
122,19,0
576,4,0
174,8,0
361,15,0
665,15,0
355,12,0
161,4,0
606,12,0
386,20,0
531,9,0
180,13,0
570,9,0
693,4,0
320,9,0
89,13,0
107,17,0
626,2,0
564,16,0
112,9,0
653,13,0
435,15,0
559,4,0
272,11,0
145,15,0
669,21,1
490,26,0
301,25,0
587,28,0
708,26,0
586,8,0
301,14,0
179,5,0
330,16,0
701,4,0
271,9,0
662,26,1
158,60,0
23,2,0
158,42,0
152,3,0
538,4,0
151,55,0
724,14,0
163,16,0
442,4,0
147,99,0
232,17,0
16,29,0
674,20,0
87,5,0
440,20,0
187,3,0
47,15,0
634,20,0
92,5,0
156,20,0
435,14,0
108,6,0
641,8,0
145,16,0
379,3,0
357,4,0
135,26,0
364,5,0
701,3,0
561,10,0
663,7,0
178,22,0
156,16,1
727,5,0
146,28,0
158,37,0
78,9,0
64,4,0
703,13,0
570,10,0
532,20,0
145,17,0
342,9,0
402,17,0
374,4,0
453,7,0
178,3,0
505,9,0
107,16,0
366,11,0
257,19,0
106,2,0
26,22,0
115,13,0
542,8,0
578,2,0
163,19,0
654,20,0
545,27,0
78,4,0
663,23,0
11,18,0
12,30,0
676,20,0
641,5,0
171,5,0
213,16,0
622,24,0
496,4,0
501,17,0
669,8,0
658,32,0
573,4,0
657,25,0
727,6,0
443,3,0
580,14,0
418,11,0
138,19,0
93,7,0
409,2,0
698,37,0
411,8,0
444,9,0
501,12,0
590,10,0
159,42,0
200,15,0
540,29,0
611,1,0
552,19,0
546,17,0
388,20,0
362,20,0
106,9,0
303,20,0
659,29,0
468,5,0
285,17,0
88,6,0
375,13,0
148,82,0
674,24,0
136,31,0
408,13,0
662,20,1
438,5,0
708,3,0
527,20,0
250,8,0
664,15,1
561,9,0
451,13,0
157,29,0
443,17,0
561,26,0
153,42,0
301,23,0
76,4,0
104,4,0
401,13,0
655,30,0
654,18,0
308,18,0
2,19,1
311,4,0
623,5,0
255,10,0
542,13,0
448,13,0
153,2,1
726,21,0
406,12,0
560,33,0
300,9,0
147,59,0
12,20,0
376,10,0
298,14,0
411,6,0
77,4,0
186,2,0
256,13,0
70,20,0
64,10,0
356,8,0
181,3,0
232,15,1
121,6,0
128,9,0
527,18,0
22,10,0
501,25,0
625,17,0
326,30,0
115,8,0
604,5,0
627,3,0
146,27,0
538,16,0
11,23,0
614,8,0
677,13,0
287,9,0
156,14,0
218,14,0
290,8,0
247,9,0
587,20,0
158,90,0
120,9,0
276,14,0
384,10,0
259,10,0
272,10,0
237,5,0
587,32,0
301,2,0
487,17,0
179,17,0
243,22,0
460,12,0
250,1,0
153,34,0
726,13,0
546,40,0
690,20,1
472,4,0
688,6,0
151,68,0
66,7,0
336,6,0
520,1,0
724,3,0
542,6,0
460,18,0
474,5,0
64,2,0
700,36,0
298,13,0
655,16,0
158,23,1
658,6,0
146,5,0
394,13,0
622,13,0
477,25,0
440,16,0
621,20,0
325,1,0
546,23,0
428,5,0
156,26,0
336,4,0
421,2,0
100,20,0
82,2,0
158,38,0
158,95,1
147,104,0
11,9,0
376,11,0
172,16,0
326,3,0
452,9,0
581,15,0
651,16,0
481,3,0
393,5,0
562,19,0
179,6,0
326,27,0
272,14,0
367,21,0
726,20,0
148,1,0
150,14,0
153,35,0
273,13,0
541,9,0
451,3,0
136,23,0
12,29,0
651,7,0
146,29,0
718,23,0
136,2,0
300,13,0
624,5,0
674,21,0
107,7,0
633,17,0
360,2,0
542,11,0
85,4,0
493,18,0
157,30,0
302,2,0
662,12,1
664,1,0
153,44,0
187,27,0
277,5,0
158,53,0
562,15,0
153,19,0
384,9,0
657,19,0
442,12,0
143,30,0
139,15,0
149,1,0
76,2,0
705,2,0
159,2,0
526,7,0
405,23,0
329,18,0
291,6,0
478,15,0
650,16,0
150,12,0
233,9,0
498,7,0
490,24,0
710,8,0
149,23,0
133,26,0
122,20,0
287,11,0
708,8,0
539,6,0
103,8,0
501,26,0
540,7,0
177,27,0
367,11,0
251,18,0
370,11,0
145,11,0
375,5,0
657,26,0
623,20,0
2,18,0
660,12,0
149,19,0
135,31,0
413,14,0
364,20,0
147,101,0
237,7,0
552,20,0
111,21,0
546,33,1
624,14,0
300,1,0
662,21,0
388,6,0
62,7,0
148,119,0
443,14,0
408,10,0
541,10,1
621,21,0
580,13,0
137,2,0
417,9,0
367,23,0
414,6,0
697,28,0
684,21,0
70,19,0
177,28,0
395,1,0
148,120,0
336,19,0
640,19,0
436,7,0
375,6,0
658,27,0
408,23,0
726,14,0
139,14,0
71,6,0
151,69,0
251,20,0
237,6,0
305,5,0
