594,11,1
202,7,1
460,1,1
277,21,1
546,65,1
170,8,1
451,5,1
182,2,1
26,3,1
299,12,1
581,11,1
153,8,1
426,4,0
473,22,1
276,4,1
20,3,1
529,16,1
318,5,1
525,40,0
224,11,1
564,22,1
130,4,1
297,16,1
59,6,1
369,3,1
469,9,1
271,16,0
165,5,1
511,41,1
354,11,1
455,9,1
413,9,1
264,69,1
257,1,1
565,16,1
240,13,1
357,17,0
616,14,1
588,11,1
592,9,1
607,27,1
323,19,1
503,4,1
447,3,1
306,8,1
489,9,0
607,37,1
436,8,1
428,5,1
370,8,1
285,18,1
567,11,1
581,13,1
379,4,1
372,7,1
182,10,1
196,9,1
613,7,1
578,4,1
267,7,1
424,3,0
499,29,1
349,5,1
561,4,1
546,3,1
372,2,1
209,43,1
269,20,1
511,30,1
458,6,1
475,23,1
185,1,1
301,13,1
607,42,1
186,13,1
158,10,1
561,32,1
513,28,1
296,75,1
504,13,1
389,34,1
461,18,1
322,4,1
461,17,1
592,14,1
580,14,1
131,16,1
542,16,1
63,3,1
89,11,1
297,23,1
188,3,1
469,26,1
461,8,1
84,7,1
310,15,1
350,21,0
119,9,1
524,15,1
13,14,1
403,8,1
293,7,1
507,34,1
570,14,1
294,2,1
306,18,1
333,6,1
530,13,1
551,27,1
348,7,1
271,19,1
581,5,1
312,32,1
275,5,0
527,14,1
271,1,1
404,5,0
347,3,1
463,7,1
354,21,1
371,4,1
221,11,1
289,16,1
578,6,1
360,12,1
305,8,1
390,38,1
324,12,1
582,9,1
270,17,1
131,4,1
511,47,1
74,8,1
189,11,1
508,28,1
475,8,1
353,12,1
532,11,1
133,20,1
501,45,1
271,22,1
587,14,1
620,30,1
127,22,1
295,5,1
508,22,1
304,4,1
401,7,1
359,2,1
289,10,1
305,22,1
267,5,1
268,8,1
503,9,1
512,3,1
269,26,1
296,67,0
467,19,1
358,20,1
267,22,1
267,37,1
563,11,1
341,10,1
26,6,1
517,4,1
296,12,1
235,48,1
418,9,1
95,4,1
510,22,1
25,11,0
6,2,0
560,5,1
381,33,1
272,23,1
273,13,1
572,26,1
434,11,1
266,8,0
357,1,1
388,12,1
301,22,1
243,32,1
43,11,1
319,2,1
270,19,1
561,47,1
275,11,0
614,9,1
3,31,1
608,10,1
425,9,1
613,27,1
388,32,1
614,12,0
274,17,0
293,4,0
583,30,1
143,9,1
267,20,1
475,37,1
359,3,1
266,6,1
294,4,1
543,14,1
122,5,1
572,40,1
341,16,1
474,13,1
610,19,1
3,34,1
561,11,1
613,28,1
481,10,1
441,8,1
367,23,1
275,4,1
143,5,1
561,14,1
209,47,1
280,20,1
270,21,1
45,15,1
545,38,1
382,22,1
164,15,1
592,23,1
347,4,1
0,18,1
13,18,1
305,34,1
535,17,1
133,52,1
547,15,1
358,21,1
289,15,1
267,39,1
264,9,1
469,16,1
543,3,1
153,22,1
490,23,1
270,14,0
228,12,1
590,19,1
541,25,1
517,11,1
455,1,1
267,23,1
300,9,1
273,6,1
423,14,1
475,19,1
420,11,1
203,12,0
274,10,0
151,17,1
312,17,0
103,11,1
127,10,1
525,12,1
423,15,1
151,14,1
546,29,1
612,6,1
210,2,1
36,7,1
517,19,1
13,11,1
607,8,1
379,16,1
203,26,1
450,12,1
447,10,1
126,3,0
515,1,1
270,22,1
588,10,1
0,23,1
302,16,1
513,19,1
343,10,1
624,25,1
169,2,1
541,3,1
597,4,1
377,11,1
150,13,1
201,6,1
303,38,1
49,9,0
379,17,1
269,17,1
268,23,1
557,29,1
266,11,1
413,4,1
468,17,1
413,11,1
257,7,1
490,1,0
297,7,1
25,3,0
623,14,1
590,3,1
90,13,1
301,20,0
357,13,1
545,12,1
491,14,1
518,7,1
365,14,1
427,3,1
491,22,1
570,18,1
20,8,1
280,18,1
546,10,1
511,49,1
607,40,1
475,30,1
624,21,1
482,36,1
200,4,0
380,20,1
593,6,1
269,32,1
490,10,1
349,7,1
25,9,0
305,33,1
529,13,1
37,6,1
358,23,1
483,17,1
11,7,0
180,7,1
572,43,1
583,27,1
341,13,1
523,11,1
541,5,0
586,18,1
542,19,1
597,24,1
372,27,1
85,9,1
512,20,0
467,8,1
59,13,0
616,12,1
306,19,1
389,2,1
310,22,1
312,35,1
539,26,1
599,13,1
596,9,1
621,6,1
20,5,1
585,7,1
613,16,1
603,12,1
607,15,1
510,4,1
427,7,1
497,7,1
582,4,1
386,11,1
535,5,1
213,12,1
228,23,1
565,19,1
49,4,1
620,18,1
440,14,1
357,8,1
103,9,1
199,4,1
572,2,1
296,78,1
458,1,1
245,7,1
289,11,1
296,26,1
555,3,1
501,7,1
201,7,1
557,20,1
297,20,1
129,5,1
277,2,1
268,2,1
296,51,1
540,17,1
540,2,1
432,8,1
553,8,1
617,5,1
481,12,1
480,11,0
497,9,1
287,13,1
431,1,0
153,31,1
9,13,1
335,11,1
491,25,1
319,1,1
448,2,1
475,15,1
484,6,1
490,12,1
596,15,1
460,13,1
572,25,1
59,18,1
296,35,1
598,26,1
296,66,1
576,4,1
371,9,1
304,8,1
381,8,1
390,7,1
93,3,1
209,21,1
183,11,0
296,29,1
557,36,1
276,10,1
622,12,1
263,6,1
570,2,1
621,8,1
145,11,1
598,27,1
613,29,1
580,29,1
122,10,1
32,6,1
373,1,1
0,30,1
217,13,1
460,8,1
580,31,1
461,19,1
312,27,1
296,14,0
209,15,1
613,8,1
376,16,1
586,11,1
140,16,1
508,17,1
196,18,1
271,4,1
595,11,1
296,23,1
472,17,1
296,5,1
388,37,1
496,37,1
595,5,1
302,30,1
123,11,1
141,16,1
59,8,1
222,2,1
311,8,1
381,7,1
390,21,1
240,21,1
263,10,1
347,7,1
424,17,1
5,10,1
285,9,1
577,10,1
555,24,1
561,3,1
7,12,1
603,2,1
599,5,1
164,18,1
591,8,1
559,9,1
74,11,1
459,6,1
268,5,1
535,13,1
390,33,1
98,19,1
298,15,1
155,7,1
518,12,1
127,18,1
573,23,1
556,16,1
297,14,1
216,3,0
531,27,1
428,14,1
565,25,1
219,13,1
217,3,0
2,12,1
619,9,1
369,24,1
157,26,1
13,9,1
475,17,1
166,3,1
580,20,1
272,6,1
402,3,1
186,18,1
55,28,1
382,24,1
61,28,1
501,62,1
372,28,1
482,25,1
607,19,1
267,9,1
378,28,1
294,8,1
4,1,1
265,28,1
420,8,1
569,22,1
264,34,1
313,13,1
599,14,1
16,4,1
59,15,1
277,6,1
531,37,1
218,10,1
501,29,1
372,10,1
87,5,1
271,15,1
596,11,1
49,13,0
207,6,1
464,5,1
312,6,1
287,2,1
494,22,1
376,14,1
370,10,1
361,19,1
350,2,1
157,15,1
72,3,1
511,33,1
230,14,1
